103,1951,6,158.496,164,32,21.33333333,15.38888889,27.27777778
109,1951,6,2.794,90,73,19.05555556,10.44444444,27.66666667
101,1951,6,109.22,80,49,17.5,11.33333333,23.66666667
104,1951,6,128.27,360,1,24.94444444,18.38888889,31.5
108,1951,6,22.352,18,169,13.55555556,5.611111111,21.5
107,1951,6,16.002,186,132,18.44444444,9.444444444,27.44444444
102,1951,6,122.428,62,116,16.44444444,10.33333333,22.55555556
109,1951,7,8.636,228,5,23.27777778,14.27777778,32.22222222
104,1951,7,139.446,440,0,26.22222222,19.88888889,32.55555556
103,1951,7,108.204,277,5,23.77777778,17.66666667,29.94444444
108,1951,7,12.192,80,71,18.55555556,9.611111111,27.55555556
105,1951,7,55.372,165,53,19.61111111,11.77777778,27.5
101,1951,7,122.174,215,5,20.44444444,14.22222222,26.66666667
102,1951,7,103.378,156,27,20.05555556,13.61111111,26.5
106,1951,7,86.106,568,0,27.94444444,21.38888889,34.44444444
107,1951,7,36.322,383,13,23.72222222,15.27777778,32.22222222
108,1951,8,26.162,50,103,17.11111111,8.722222222,25.5
103,1951,8,82.55,233,17,23,16.33333333,29.66666667
101,1951,8,73.914,154,21,18.88888889,12.55555556,25.27777778
109,1951,8,11.684,192,11,21.94444444,13.22222222,30.61111111
105,1951,8,76.962,133,84,18,10.77777778,25.22222222
107,1951,8,70.612,288,32,21.61111111,13.94444444,29.33333333
104,1951,8,92.456,455,0,26.5,20.05555556,32.88888889
106,1951,8,47.244,615,0,28.44444444,21.22222222,35.72222222
102,1951,8,125.222,93,76,18.05555556,12.27777778,23.83333333
105,1951,9,46.736,15,324,11.5,4.444444444,18.55555556
108,1951,9,26.416,19,180,14.11111111,5.611111111,22.55555556
107,1951,9,12.446,193,130,18.11111111,8.777777778,27.44444444
109,1951,9,4.572,153,22,19.88888889,10.66666667,29.16666667
106,1951,9,105.664,352,11,23.38888889,16.44444444,30.33333333
104,1951,9,123.444,307,9,23.44444444,17.38888889,29.5
102,1951,9,84.328,10,244,12.94444444,7.055555556,18.77777778
103,1951,9,100.076,69,105,18.16666667,11.5,24.88888889
101,1951,9,75.946,41,110,15.27777778,8.666666667,21.83333333
108,1951,10,123.19,0,496,7,1.944444444,12.05555556
103,1951,10,69.088,16,292,13.88888889,6.888888889,20.88888889
106,1951,10,46.228,152,69,18.22222222,11.05555556,25.44444444
109,1951,10,38.862,23,175,12.5,4.944444444,20.05555556
102,1951,10,85.09,3,487,8.277777778,2.833333333,13.72222222
107,1951,10,33.274,64,358,11.5,3.555555556,19.44444444
105,1951,10,45.974,0,623,5.722222222,-0.277777778,11.72222222
101,1951,10,73.914,4,348,10.33333333,4.166666667,16.5
104,1951,10,57.658,156,85,18.94444444,12.55555556,25.33333333
106,1951,11,45.466,11,426,8.777777778,2,15.55555556
102,1951,11,42.672,0,1139,-4,-8.888888889,0.833333333
103,1951,11,118.11,0,895,2.5,-2.833333333,7.833333333
104,1951,11,99.822,32,419,9.944444444,3.333333333,16.55555556
109,1951,11,59.944,0,392,6.888888889,0.666666667,13.11111111
108,1951,11,107.696,0,740,1.222222222,-3.277777778,5.722222222
105,1951,11,13.208,0,1090,-2.555555556,-8.555555556,3.444444444
107,1951,11,24.13,4,703,3.5,-3.611111111,10.66666667
101,1951,11,136.906,0,831,0.555555556,-4.333333333,5.5
109,1951,12,127.508,0,652,1.777777778,-3.277777778,6.777777778
105,1951,12,36.322,0,1549,-10.5,-15.83333333,-5.111111111
107,1951,12,48.006,0,950,-0.555555556,-6.888888889,5.777777778
102,1951,12,40.132,0,1408,-9.111111111,-13.61111111,-4.555555556
101,1951,12,117.094,0,1019,-3,-8.111111111,2.055555556
103,1951,12,113.538,0,1056,0.555555556,-4.833333333,5.888888889
108,1951,12,142.748,0,1019,-3.888888889,-7.555555556,-0.222222222
106,1951,12,50.038,12,490,7.444444444,0.388888889,14.44444444
104,1951,12,125.73,48,459,9.777777778,3.555555556,16
104,1952,1,76.962,45,435,10.66666667,4.555555556,16.72222222
107,1952,1,35.306,0,922,0.277777778,-6.222222222,6.777777778
108,1952,1,106.68,0,1049,-4.777777778,-8.666666667,-0.833333333
103,1952,1,91.186,1,997,1.777777778,-3.333333333,6.888888889
101,1952,1,103.378,0,1061,-3.888888889,-9,1.222222222
106,1952,1,36.322,42,411,9.277777778,2.666666667,15.94444444
102,1952,1,40.132,0,1437,-10.11111111,-15.55555556,-4.611111111
105,1952,1,20.574,0,1511,-10.27777778,-16.05555556,-4.444444444
109,1952,1,131.064,0,702,0.888888889,-4.055555556,5.777777778
101,1952,2,74.422,0,946,-3.111111111,-8.111111111,1.888888889
109,1952,2,46.482,0,509,3.777777778,-2.166666667,9.666666667
102,1952,2,17.526,0,1123,-5.055555556,-9.944444444,-0.166666667
104,1952,2,115.062,25,420,9.722222222,3.611111111,15.83333333
108,1952,2,82.804,0,804,-2.055555556,-6.888888889,2.833333333
106,1952,2,57.404,19,362,9.611111111,2.777777778,16.5
103,1952,2,57.912,0,829,3.055555556,-2.222222222,8.277777778
107,1952,2,13.716,0,797,0.833333333,-6.5,8.166666667
105,1952,2,26.162,0,1097,-5.222222222,-10.94444444,0.5
102,1952,3,56.134,0,1142,-3.666666667,-8.555555556,1.277777778
103,1952,3,125.222,1,814,4.777777778,-0.888888889,10.5
107,1952,3,43.434,1,835,2.055555556,-4.5,8.666666667
105,1952,3,26.924,0,1217,-5,-10.38888889,0.388888889
108,1952,3,72.39,0,801,0.222222222,-4.611111111,5
101,1952,3,87.884,0,909,0,-4.722222222,4.722222222
106,1952,3,63.5,26,365,10.33333333,3.5,17.22222222
104,1952,3,153.416,57,348,12.05555556,5.444444444,18.72222222
109,1952,3,94.742,0,607,3.777777778,-1.555555556,9.111111111
102,1952,4,41.148,0,540,7.833333333,0.833333333,14.83333333
106,1952,4,102.362,48,149,15.27777778,8.333333333,22.27777778
105,1952,4,20.32,1,559,7.666666667,-0.222222222,15.5
107,1952,4,40.64,29,416,9.777777778,2.222222222,17.33333333
103,1952,4,89.408,2,397,11.55555556,4.888888889,18.16666667
108,1952,4,32.512,0,506,7.333333333,-0.166666667,14.77777778
104,1952,4,76.962,53,144,16.11111111,9.111111111,23.05555556
101,1952,4,110.744,0,451,8.055555556,2.055555556,14
109,1952,4,39.37,6,327,11,4,18
106,1952,5,94.742,215,18,21.05555556,13.83333333,28.27777778
105,1952,5,64.77,26,323,11.94444444,4.777777778,19.16666667
101,1952,5,121.666,8,283,11.61111111,5.277777778,17.94444444
107,1952,5,21.336,131,210,15.27777778,6.944444444,23.66666667
108,1952,5,42.926,3,353,10.83333333,3.722222222,17.88888889
103,1952,5,92.71,63,178,17.11111111,10.38888889,23.77777778
104,1952,5,106.68,217,30,21.44444444,14.44444444,28.44444444
109,1952,5,10.922,52,145,15.77777778,7.666666667,23.94444444
102,1952,5,69.088,20,315,12.72222222,5.888888889,19.55555556
105,1952,6,62.23,187,100,17.94444444,10.11111111,25.77777778
102,1952,6,114.3,157,42,19.72222222,13.11111111,26.33333333
106,1952,6,26.924,505,0,27.66666667,20.72222222,34.61111111
107,1952,6,22.352,250,56,20.55555556,11.72222222,29.38888889
101,1952,6,89.662,142,20,18.94444444,12.27777778,25.55555556
103,1952,6,82.042,329,4,25.16666667,18.16666667,32.16666667
108,1952,6,69.088,10,252,13.33333333,6.444444444,20.16666667
104,1952,6,74.168,458,0,26.94444444,20.11111111,33.77777778
109,1952,6,19.05,51,127,17.22222222,9.222222222,25.16666667
106,1952,7,67.056,545,0,27.72222222,20.66666667,34.72222222
107,1952,7,40.132,332,17,22.44444444,14.11111111,30.77777778
104,1952,7,92.964,480,0,27,20.22222222,33.77777778
102,1952,7,132.08,233,11,21.38888889,14.88888889,27.88888889
109,1952,7,17.018,234,5,23.33333333,14.88888889,31.77777778
105,1952,7,44.196,206,55,19.66666667,11.22222222,28.16666667
101,1952,7,84.074,301,1,22.33333333,15.33333333,29.27777778
108,1952,7,11.176,75,76,18.16666667,9.388888889,26.88888889
103,1952,7,77.47,372,0,25.38888889,18.33333333,32.44444444
102,1952,8,107.442,121,51,18.94444444,12.5,25.33333333
101,1952,8,103.886,175,14,19.66666667,13.22222222,26.11111111
104,1952,8,184.15,412,0,25.61111111,19.77777778,31.44444444
103,1952,8,99.314,245,12,23.16666667,16.44444444,29.83333333
108,1952,8,10.668,63,83,17.66666667,9.111111111,26.22222222
107,1952,8,48.006,336,21,22.5,14.61111111,30.38888889
109,1952,8,2.794,229,5,22.72222222,13.83333333,31.61111111
105,1952,8,45.72,157,58,19.27777778,11.22222222,27.33333333
106,1952,8,44.704,600,0,28.61111111,21.38888889,35.77777778
109,1952,9,13.716,162,19,19.88888889,11.22222222,28.5
102,1952,9,24.384,31,151,15.55555556,8.333333333,22.77777778
101,1952,9,88.646,45,95,15.77777778,8.888888889,22.66666667
103,1952,9,59.436,85,80,18.88888889,10.88888889,26.88888889
106,1952,9,40.64,325,6,23.33333333,15.33333333,31.33333333
104,1952,9,101.346,260,16,22.33333333,16.27777778,28.33333333
108,1952,9,14.986,30,151,15.16666667,6.333333333,24
105,1952,9,12.7,73,159,15.72222222,6.722222222,24.66666667
107,1952,9,25.146,219,92,18.61111111,9.833333333,27.38888889
101,1952,10,53.086,0,496,7.5,1.111111111,13.83333333
107,1952,10,0.254,107,281,13.27777778,3.166666667,23.33333333
108,1952,10,10.16,0,352,10.44444444,1.777777778,19.11111111
106,1952,10,3.048,50,160,15.33333333,5.888888889,24.83333333
105,1952,10,3.556,0,579,7.333333333,-1.777777778,16.5
104,1952,10,56.896,98,192,15.5,8.166666667,22.77777778
103,1952,10,23.876,0,494,10.11111111,1.777777778,18.5
102,1952,10,6.604,0,666,5.722222222,-1.777777778,13.16666667
109,1952,10,2.032,51,108,15.83333333,6.833333333,24.88888889
109,1952,11,40.894,0,468,5.222222222,-1.777777778,12.16666667
103,1952,11,77.216,0,671,6.277777778,0.222222222,12.38888889
104,1952,11,70.104,42,328,11.88888889,4.888888889,18.83333333
101,1952,11,84.328,0,686,3.722222222,-1,8.388888889
105,1952,11,18.542,0,1019,-1.944444444,-8.388888889,4.555555556
106,1952,11,88.9,14,366,9.944444444,3.277777778,16.61111111
102,1952,11,53.086,0,858,1.055555556,-4.333333333,6.5
108,1952,11,31.75,0,849,-0.722222222,-6.555555556,5.111111111
107,1952,11,32.766,2,772,2.277777778,-4.888888889,9.444444444
106,1952,12,64.008,4,592,5.833333333,-0.277777778,12
104,1952,12,88.138,17,564,7.444444444,1.444444444,13.38888889
102,1952,12,26.924,0,1203,-4.944444444,-8.555555556,-1.388888889
105,1952,12,13.716,0,1302,-5.222222222,-10.55555556,0.166666667
108,1952,12,129.286,0,874,-1.166666667,-4.555555556,2.166666667
103,1952,12,66.548,0,964,1.666666667,-2.555555556,5.944444444
107,1952,12,20.828,0,932,-0.388888889,-6.944444444,6.166666667
101,1952,12,102.616,0,991,-1.777777778,-5.833333333,2.277777778
109,1952,12,119.888,0,605,3.333333333,-1.444444444,8.111111111
109,1953,1,75.184,0,465,6.5,1,12
108,1953,1,236.728,1,730,2.611111111,-0.722222222,5.888888889
105,1953,1,32.512,0,1264,-3.944444444,-9.444444444,1.555555556
102,1953,1,27.94,0,1361,-8.277777778,-12.83333333,-3.722222222
103,1953,1,82.55,2,987,1.666666667,-2.888888889,6.277777778
107,1953,1,13.716,0,743,3.277777778,-4.111111111,10.72222222
101,1953,1,107.442,0,1011,-2.444444444,-7.166666667,2.222222222
106,1953,1,35.052,20,485,8.444444444,1.055555556,15.83333333
104,1953,1,101.346,32,484,9.388888889,3.166666667,15.55555556
101,1953,2,65.278,0,888,-2.222222222,-7.5,3.055555556
105,1953,2,29.21,0,1095,-4.333333333,-9.833333333,1.222222222
106,1953,2,59.944,8,437,8.277777778,1.166666667,15.33333333
103,1953,2,57.404,0,828,3,-3,9
107,1953,2,16.002,0,764,1.388888889,-6.444444444,9.277777778
109,1953,2,11.43,0,492,5.055555556,-2.055555556,12.11111111
108,1953,2,88.9,0,728,0.888888889,-3.944444444,5.722222222
102,1953,2,41.402,0,1170,-6.888888889,-12.22222222,-1.555555556
104,1953,2,131.826,35,401,9.888888889,3.722222222,16.05555556
101,1953,3,147.574,0,809,1.555555556,-3.444444444,6.555555556
105,1953,3,24.384,0,946,0.222222222,-6.166666667,6.666666667
109,1953,3,38.862,1,485,7.166666667,-0.055555556,14.38888889
102,1953,3,50.8,0,1004,-0.888888889,-5.888888889,4.111111111
108,1953,3,75.184,0,728,2.833333333,-2.833333333,8.444444444
106,1953,3,78.486,83,210,14.27777778,7.611111111,21
107,1953,3,24.638,9,589,6.333333333,-1.611111111,14.27777778
103,1953,3,114.808,4,703,6.944444444,1.055555556,12.77777778
104,1953,3,98.298,69,293,13.61111111,7.111111111,20.05555556
108,1953,4,61.976,0,573,5.333333333,-0.666666667,11.27777778
102,1953,4,79.248,0,719,4.166666667,-1.166666667,9.555555556
106,1953,4,96.52,75,134,15.77777778,8.444444444,23.11111111
109,1953,4,40.386,5,381,9.833333333,2.555555556,17.05555556
104,1953,4,122.682,74,150,16.16666667,9.055555556,23.22222222
105,1953,4,64.008,0,769,2.833333333,-3.388888889,9
101,1953,4,107.188,0,520,6.833333333,1.722222222,11.94444444
103,1953,4,92.456,1,500,9.944444444,3.833333333,16
107,1953,4,27.178,28,479,8.833333333,0.888888889,16.77777778
102,1953,5,83.312,28,283,12.94444444,6.166666667,19.77777778
105,1953,5,80.264,19,407,9.722222222,3.166666667,16.22222222
104,1953,5,88.9,298,11,23.27777778,16.66666667,29.88888889
108,1953,5,88.646,0,418,8.388888889,2.166666667,14.55555556
106,1953,5,118.364,260,16,21.55555556,14.88888889,28.27777778
103,1953,5,104.902,96,130,18.44444444,12.16666667,24.72222222
109,1953,5,35.56,10,294,11.33333333,4.444444444,18.27777778
101,1953,5,134.874,33,181,14.16666667,7.944444444,20.38888889
107,1953,5,22.098,49,316,12.33333333,4.333333333,20.27777778
107,1953,6,14.224,252,62,20.77777778,11.5,30
101,1953,6,59.182,116,26,18.5,11.33333333,25.66666667
104,1953,6,129.286,378,1,25.33333333,19.11111111,31.61111111
106,1953,6,42.164,576,0,28.83333333,21.5,36.11111111
103,1953,6,74.422,296,7,24.55555556,17.5,31.55555556
102,1953,6,129.54,144,45,19.44444444,12.88888889,26
105,1953,6,91.44,159,123,16.88888889,10,23.83333333
109,1953,6,15.24,60,113,17.22222222,9.055555556,25.38888889
108,1953,6,54.102,3,290,11.77777778,5.277777778,18.22222222
104,1953,7,130.556,443,0,26.16666667,20.11111111,32.22222222
105,1953,7,37.338,225,38,20.55555556,12.5,28.61111111
107,1953,7,60.706,379,9,23.55555556,15.66666667,31.38888889
106,1953,7,90.678,543,0,27.61111111,21.22222222,34.05555556
108,1953,7,4.318,65,89,18.16666667,9.055555556,27.27777778
102,1953,7,97.028,200,18,20.88888889,14.27777778,27.44444444
101,1953,7,87.122,225,5,20.72222222,13.77777778,27.66666667
103,1953,7,88.138,322,1,24.61111111,17.77777778,31.5
109,1953,7,6.35,272,3,24.05555556,15.11111111,33
105,1953,8,42.164,192,47,19.83333333,11.83333333,27.83333333
102,1953,8,90.17,179,24,20.66666667,13.94444444,27.33333333
107,1953,8,43.688,306,30,21.5,13.33333333,29.61111111
104,1953,8,121.158,413,0,25.55555556,19.16666667,31.94444444
106,1953,8,74.422,504,0,26.72222222,20,33.5
103,1953,8,40.64,275,6,23.66666667,15.94444444,31.38888889
108,1953,8,33.528,57,87,17.33333333,9.333333333,25.33333333
109,1953,8,8.636,169,16,21.38888889,12.72222222,30
101,1953,8,73.914,163,18,19.22222222,12.22222222,26.22222222
108,1953,9,19.558,24,168,14.94444444,6.388888889,23.55555556
101,1953,9,75.184,52,89,15.72222222,8.888888889,22.55555556
109,1953,9,1.016,150,22,20.33333333,11.16666667,29.44444444
106,1953,9,30.48,352,3,24,15.38888889,32.55555556
102,1953,9,42.418,30,160,15.11111111,7.888888889,22.33333333
103,1953,9,38.1,115,59,20.05555556,11.33333333,28.72222222
107,1953,9,2.286,210,90,18.77777778,8.944444444,28.61111111
104,1953,9,166.116,268,12,22.66666667,16.22222222,29.11111111
105,1953,9,15.748,61,185,14.77777778,5.888888889,23.72222222
108,1953,10,46.736,0,421,8.888888889,1.888888889,15.94444444
105,1953,10,21.59,8,408,10,1.611111111,18.38888889
103,1953,10,32.004,22,257,14.61111111,6.055555556,23.11111111
101,1953,10,76.454,4,352,10.22222222,3,17.44444444
102,1953,10,17.526,10,358,11.66666667,4.111111111,19.16666667
106,1953,10,68.834,139,62,18.44444444,10.88888889,25.94444444
109,1953,10,18.288,22,174,13,5.055555556,20.94444444
104,1953,10,41.148,114,100,18.05555556,10.83333333,25.22222222
107,1953,10,22.606,59,310,12,3.5,20.44444444
105,1953,11,22.352,0,839,2.277777778,-3.944444444,8.444444444
103,1953,11,30.226,0,662,6.444444444,-0.5,13.38888889
104,1953,11,57.15,42,340,11.61111111,4.333333333,18.88888889
108,1953,11,122.174,0,622,4.222222222,-0.277777778,8.722222222
101,1953,11,70.104,0,664,4.555555556,-0.944444444,10
109,1953,11,49.276,4,341,8.666666667,2.555555556,14.83333333
106,1953,11,46.228,14,353,10.61111111,3.555555556,17.61111111
102,1953,11,37.084,0,790,2.666666667,-2.777777778,8.111111111
107,1953,11,20.574,9,567,6.055555556,-1.611111111,13.77777778
102,1953,12,39.116,0,1228,-5.666666667,-10.44444444,-0.944444444
105,1953,12,23.622,0,1232,-4.277777778,-9.666666667,1.111111111
104,1953,12,176.53,33,516,8.222222222,2.5,14
109,1953,12,23.114,0,549,3.666666667,-2.666666667,10
108,1953,12,132.08,0,829,-0.166666667,-3.944444444,3.555555556
